claim_id|claim_number|policy_id|loss_date|fnol_date|reported_date|peril_type|loss_description|claim_status|reserve_amount|settlement_amount|close_date|adjuster_id|adjuster_notes|subrogation_flag|fraud_flag|cat_event_name|litigation_flag|created_date|modified_date
CLM00005789|CLM-2024-5620565|POL0001322|2020-07-10|2020-08-16|2020-08-16|Vandalism|Vandalism related loss reported by policyholder|Closed|27196.07|15829.22|2021-01-23|ADJ1879|Initial inspection completed. Damage confirmed.|N|N||N|2020-08-16|2020-09-08
CLM00005790|CLM-2024-3110627|POL0000153|2022-11-11|2022-12-13|2022-12-13|Hail|Hail related loss reported by policyholder|Denied|139919.45||||Third party involved.|N|N||N|2022-12-13|2023-03-22
CLM00005791|CLM-2024-8008923|POL0002647|2023-02-25|2023-03-14|2023-03-14|General Liability|General Liability related loss reported by policyholder|Pending|49716.45|||ADJ9859||N|N||N|2023-03-14|2023-04-21
CLM00005792|CLM-2024-8718190|POL0004762|2022-02-21|2022-04-01|2022-04-01|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Closed|44714.17|28891.71|2023-06-29|ADJ4585||N|N||N|2022-04-01|2022-04-07
CLM00005793|CLM-2024-1520778|POL0002623|2021-05-02|2021-05-30|2021-05-30|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Closed|135646.65|148820.75|2022-08-20|ADJ8456||N|N||N|2021-05-30|2021-07-03
CLM00005794|CLM-2024-2925032|POL0003823|2024-11-08|2024-12-08|2024-12-08|Theft|Theft related loss reported by policyholder|Pending|57283.74|||ADJ9621|Awaiting appraisal.|Y|N||N|2024-12-08|2025-04-28
CLM00005795|CLM-2024-5258915|POL0003271|2021-10-07|2021-10-23|2021-10-23|Cyber Incident|Cyber Incident related loss reported by policyholder|Denied|115595.72|||ADJ1005||N|N||N|2021-10-23|2021-12-06
CLM00005796|CLM-2024-4887776|POL0004772|2022-08-22|2022-09-19|2022-09-19|Flood|Flood related loss reported by policyholder|Under Review|119144.98|||ADJ3670|Initial inspection completed. Damage confirmed.|Y|N||N|2022-09-19|2022-10-07
CLM00005797|CLM-2024-9561942|POL0001729|2021-10-28|2021-11-17|2021-11-17|Comprehensive|Comprehensive related loss reported by policyholder|Denied|22164.29|||ADJ2428|Documentation pending.|N|N||N|2021-11-17|2021-12-18
CLM00005798|CLM-2024-6275698|POL0004786|2024-07-10|2024-07-29|2024-07-29|Flood|Flood related loss reported by policyholder|Open|97136.76|||ADJ7274|Third party involved.|Y|N||N|2024-07-29|2024-12-19
CLM00005799|CLM-2024-9174957|POL0000631|2020-07-05|2020-07-23|2020-07-23|Property Damage|Property Damage related loss reported by policyholder|Open|2998.81|||||N|N||N|2020-07-23|2020-12-14
CLM00005800|CLM-2024-5561277|POL0000328|2023-07-03|2023-07-31|2023-07-31|Flood|Flood related loss reported by policyholder|Closed|60900.41|48559.47|2024-10-06|ADJ5464||N|N||N|2023-07-31|2023-09-02
CLM00005801|CLM-2024-1808558|POL0000238|2021-07-06|2021-08-02|2021-08-02|Comprehensive|Comprehensive related loss reported by policyholder|Under Review|109850.19|||ADJ6556||N|N||N|2021-08-02|2021-12-24
CLM00005802|CLM-2024-2034863|POL0000776|2024-10-18|2024-11-25|2024-11-25|Flood|Flood related loss reported by policyholder|Closed|22812.17|20273.41|2025-05-19|ADJ6253||Y|N||N|2024-11-25|2024-12-21
CLM00005803|CLM-2024-5825611|POL0000706|2022-09-01|2022-09-05|2022-09-05|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Denied|119287.38|||ADJ7614||N|N||N|2022-09-05|2022-11-23
CLM00005804|CLM-2024-9470273|POL0002153|2020-11-08|2020-12-11|2020-12-11|Theft/Burglary|Theft/Burglary related loss reported by policyholder|Closed|40566.82|21524.78|2021-06-05|ADJ5197||N|N||N|2020-12-11|2021-03-16
CLM00005805|CLM-2024-1004692|POL0000221|2021-10-09|2021-10-13|2021-10-13|Fire|Fire related loss reported by policyholder|Under Review|124516.37|||ADJ4063||N|N||N|2021-10-13|2022-01-31
CLM00005806|CLM-2024-4425154|POL0003294|2023-12-26|2024-01-27|2024-01-27|Hail|Hail related loss reported by policyholder|Pending|31147.04|||ADJ3594||N|N||N|2024-01-27|2024-02-09
CLM00005807|CLM-2024-3899762|POL0004717|2022-04-25|2022-06-18|2022-06-18|Foundation Damage|Foundation Damage related loss reported by policyholder|Closed|23475.51|22978.9|2023-01-23|ADJ2776||N|N||N|2022-06-18|2022-06-24
CLM00005808|CLM-2024-1268341|POL0004363|2022-12-31|2023-04-08|2023-04-08|Vandalism|Vandalism related loss reported by policyholder|Under Review|110234.52|||ADJ5273||Y|N||N|2023-04-08|2023-04-21
CLM00005809|CLM-2024-5017367|POL0001196|2021-10-01|2021-11-06|2021-11-06|Pipe Burst|Pipe Burst related loss reported by policyholder|Pending|40993.07|||||N|N||N|2021-11-06|2022-03-30
CLM00005810|CLM-2024-9751921|POL0003133|2022-09-14|2022-10-11|2022-10-11|Theft|Theft related loss reported by policyholder|Closed|27400.04|17408.44|2023-02-21|ADJ9766|Awaiting appraisal.|Y|N||N|2022-10-11|2022-11-04
CLM00005811|CLM-2024-7651862|POL0001244|2023-04-05|2023-04-15|2023-04-15|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|117261.53|72903.4|2024-07-24|ADJ4043||N|N||N|2023-04-15|2023-06-25
CLM00005812|CLM-2024-1543060|POL0001558|2023-07-03|2023-07-19|2023-07-19|Theft|Theft related loss reported by policyholder|Closed|136047.36|49944.58|2023-08-07|ADJ1407|Documentation pending.|Y|N||N|2023-07-19|2023-08-31
CLM00005813|CLM-2024-4620620|POL0003512|2023-05-17|2023-06-20|2023-06-20|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Closed|94415.12|51590.87|2023-08-10|ADJ4234||Y|N||N|2023-06-20|2023-07-09
CLM00005814|CLM-2024-1901693|POL0001409|2024-12-30|2025-02-01|2025-02-01|Wind/Hail|Wind/Hail related loss reported by policyholder|Denied|17942.95|||ADJ3762||N|N||N|2025-02-01|2025-03-08
CLM00005815|CLM-2024-6949370|POL0000537|2022-09-21|2022-10-13|2022-10-13|Business Interruption|Business Interruption related loss reported by policyholder|Open|42821.53||||Initial inspection completed. Damage confirmed.|N|N||N|2022-10-13|2023-01-05
CLM00005816|CLM-2024-6290249|POL0003279|2024-10-06|2024-10-26|2024-10-26|Comprehensive|Comprehensive related loss reported by policyholder|Closed|102114.77|58785.03|2026-04-14|ADJ9792||N|N||N|2024-10-26|2025-01-31
CLM00005817|CLM-2024-3066238|POL0000109|2020-07-20|2020-08-22|2020-08-22|Flood|Flood related loss reported by policyholder|Pending|15198.12|||ADJ3367||N|N||N|2020-08-22|2020-10-28
CLM00005818|CLM-2024-3302902|POL0000398|2024-12-09|2025-01-09|2025-01-09|Fire|Fire related loss reported by policyholder|Denied|53835.92|||ADJ2243|Documentation pending.|Y|N||N|2025-01-09|2025-05-26
CLM00005819|CLM-2024-2159840|POL0000674|2020-12-27|2021-01-16|2021-01-16|Collision|Collision related loss reported by policyholder|Denied|19694.08|||ADJ4352|Initial inspection completed. Damage confirmed.|N|N||N|2021-01-16|2021-03-07
CLM00005820|CLM-2024-2625660|POL0001738|2024-11-16|2024-11-25|2024-11-25|Flood|Flood related loss reported by policyholder|Closed|121624.13|38190.46|2025-12-19|ADJ2384||N|N||N|2024-11-25|2025-05-11
CLM00005821|CLM-2024-3746259|POL0004457|2020-08-21|2020-09-24|2020-09-24|Foundation Damage|Foundation Damage related loss reported by policyholder|Open|7264.61||||Documentation pending.|N|N||N|2020-09-24|2020-10-25
CLM00005822|CLM-2024-6499220|POL0002226|2019-10-01|2019-10-04|2019-10-04|Hail|Hail related loss reported by policyholder|Settled||||ADJ7247|Initial inspection completed. Damage confirmed.|Y|N||N|2019-10-04|2020-03-25
CLM00005823|CLM-2024-8325659|POL0000468|2019-10-05|2019-10-24|2019-10-24|Property Damage|Property Damage related loss reported by policyholder|Open|2428.21|||ADJ5847|Awaiting appraisal.|Y|N||N|2019-10-24|2019-11-20
CLM00005824|CLM-2024-3430441|POL0004384|2024-07-13|2024-07-26|2024-07-26|Hit and Run|Hit and Run related loss reported by policyholder|Closed|44780.57|27157.16|2024-10-06|ADJ4083||N|N||N|2024-07-26|2024-12-21
CLM00005825|CLM-2024-7493916|POL0002635|2023-02-05|2023-02-20|2023-02-20|Business Interruption|Business Interruption related loss reported by policyholder|Denied|136156.52|||ADJ9058|Initial inspection completed. Damage confirmed.|Y|N||N|2023-02-20|2023-03-14
CLM00005826|CLM-2024-6120787|POL0003996|2024-12-07|2025-01-12|2025-01-12|General Liability|General Liability related loss reported by policyholder|Withdrawn|16657.79|||ADJ1451||N|N||N|2025-01-12|2025-05-08
CLM00005827|CLM-2024-4048190|POL0000475|2022-06-01|2022-07-01|2022-07-01|Hail|Hail related loss reported by policyholder|Closed|78952.62|68573.25|2022-10-24|ADJ9905||N|N||N|2022-07-01|2022-07-29
CLM00005828|CLM-2024-9105279|POL0004372|2023-04-07|2023-05-09|2023-05-09|Comprehensive|Comprehensive related loss reported by policyholder|Settled|60710.94|57839.05|2023-08-07|ADJ6384||N|N||N|2023-05-09|2023-06-15
CLM00005829|CLM-2024-2495935|POL0003022|2024-07-19|2024-08-02|2024-08-02|Fire|Fire related loss reported by policyholder|Open|23937.92|||ADJ3090|Documentation pending.|Y|N||N|2024-08-02|2024-11-04
CLM00005830|CLM-2024-2446731|POL0001388|2023-09-02|2023-09-06|2023-09-06|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|1509.32|508.84|2024-04-15|ADJ4176||N|N||N|2023-09-06|2023-11-17
CLM00005831|CLM-2024-8957643|POL0003843|2018-10-27|2019-03-07|2019-03-07|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|71214.23|73637.56|2019-08-22|ADJ6970|Third party involved.|Y|N||N|2019-03-07|2019-04-02
CLM00005832|CLM-2024-8232917|POL0002467|2022-11-09|2022-11-24|2022-11-24|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Withdrawn|49388.63|||ADJ5811|Awaiting appraisal.|Y|N||N|2022-11-24|2022-12-21
CLM00005833|CLM-2024-9219879|POL0000332|2020-11-16|2020-12-20|2020-12-20|Tree Fall|Tree Fall related loss reported by policyholder|Withdrawn|84132.96|||ADJ6221|Initial inspection completed. Damage confirmed.|Y|N||N|2020-12-20|2021-02-06
CLM00005834|CLM-2024-9921190|POL0001602|2020-07-27|2020-08-03|2020-08-03|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Denied|61866.88|||ADJ2402||N|N||N|2020-08-03|2020-12-16
CLM00005835|CLM-2024-6398348|POL0003173|2020-07-28|2020-08-08|2020-08-08|Theft|Theft related loss reported by policyholder|Withdrawn|16829.73|||ADJ2782|Documentation pending.|N|N||N|2020-08-08|2020-12-13
CLM00005836|CLM-2024-3079763|POL0004545|2022-05-20|2022-06-27|2022-06-27|Fire|Fire related loss reported by policyholder|Open|35793.98|||ADJ7834||N|N||N|2022-06-27|2022-09-19
CLM00005837|CLM-2024-1701273|POL0004660|2019-01-31|2019-02-07|2019-02-07|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|118448.63|115155.64|2019-02-19|ADJ1704|Third party involved.|N|N||N|2019-02-07|2019-06-11
CLM00005838|CLM-2024-6257205|POL0001072|2024-09-24|2024-10-11|2024-10-11|Flood|Flood related loss reported by policyholder|Closed|125553.7|119447.99|2026-02-13|ADJ8021|Initial inspection completed. Damage confirmed.|N|N||N|2024-10-11|2025-01-15
CLM00005839|CLM-2024-4690481|POL0000178|2024-06-30|2024-07-25|2024-07-25|Theft|Theft related loss reported by policyholder|Under Review|31128.47|||ADJ8009||N|N||Y|2024-07-25|2024-08-08
CLM00005840|CLM-2024-7546183|POL0004943|2019-08-28|2019-08-31|2019-08-31|Vandalism|Vandalism related loss reported by policyholder|Closed|36704.15|18106.54|2019-10-23|ADJ3207||Y|N||N|2019-08-31|2020-02-14
CLM00005841|CLM-2024-4633183|POL0002097|2024-11-21|2024-11-22|2024-11-22|Comprehensive|Comprehensive related loss reported by policyholder|Open|3989.95|||ADJ2729||N|N||N|2024-11-22|2025-02-21
CLM00005842|CLM-2024-3750236|POL0002830|2020-06-22|2020-07-21|2020-07-21|Lightning|Lightning related loss reported by policyholder|Withdrawn|54239.09|||ADJ9880|Third party involved.|N|N||N|2020-07-21|2020-10-23
CLM00005843|CLM-2024-3630756|POL0002034|2022-04-28|2022-06-09|2022-06-09|Foundation Damage|Foundation Damage related loss reported by policyholder|Pending|17081.93|||ADJ8452||N|N||N|2022-06-09|2022-07-03
CLM00005844|CLM-2024-9568124|POL0000586|2021-10-29|2021-11-23|2021-11-23|Property Damage|Property Damage related loss reported by policyholder|Withdrawn||||ADJ8042||N|N||N|2021-11-23|2022-02-16
CLM00005845|CLM-2024-1412988|POL0003211|2023-10-09|2023-10-16|2023-10-16|Wind/Hail|Wind/Hail related loss reported by policyholder|Open|3639.2|||ADJ5223||N|N||N|2023-10-16|2023-10-24
CLM00005846|CLM-2024-9346397|POL0003310|2020-07-29|2020-10-18|2020-10-18|Hail|Hail related loss reported by policyholder|Under Review|60109.46|||ADJ4682|Documentation pending.|N|N||N|2020-10-18|2020-12-11
CLM00005847|CLM-2024-9087482|POL0002425|2022-04-13|2022-04-26|2022-04-26|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|108535.66|88340.34|2022-06-07|ADJ4812||Y|N||N|2022-04-26|2022-07-13
CLM00005848|CLM-2024-7933817|POL0004957|2022-08-28|2022-09-16|2022-09-16|Flood|Flood related loss reported by policyholder|Closed|139476.6|150873.7|2023-12-01|ADJ5219||Y|N||N|2022-09-16|2023-01-05
CLM00005849|CLM-2024-2845457|POL0002242|2024-10-29|2024-12-11|2024-12-11|Flood|Flood related loss reported by policyholder|Closed|24193.48|12687.74|2026-05-05|||N|N||N|2024-12-11|2025-01-23
CLM00005850|CLM-2024-4161853|POL0003363|2020-09-12|2020-12-29|2020-12-29|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|65572.34|70521.04|2022-02-18|ADJ8839||N|Y||N|2020-12-29|2021-06-10
CLM00005851|CLM-2024-7926233|POL0001432|2024-12-20|2024-12-31|2024-12-31|Pipe Burst|Pipe Burst related loss reported by policyholder|Closed|48297.37|36098.76|2026-04-27|||N|N||N|2024-12-31|2025-01-12
CLM00005852|CLM-2024-4150443|POL0001403|2019-12-29|2020-02-05|2020-02-05|Business Interruption|Business Interruption related loss reported by policyholder|Under Review|45540.31|||ADJ9115|Third party involved.|N|N||N|2020-02-05|2020-05-28
CLM00005853|CLM-2024-5236230|POL0000146|2020-12-06|2020-12-14|2020-12-14|Lightning|Lightning related loss reported by policyholder|Open|116462.39|||ADJ4524||N|N||N|2020-12-14|2021-04-08
CLM00005854|CLM-2024-8045730|POL0001723|2023-02-16|2023-03-20|2023-03-20|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|138785.48|109753.15|2024-06-26|ADJ9363||Y|N||Y|2023-03-20|2023-03-30
CLM00005855|CLM-2024-2370904|POL0004593|2019-09-10|2019-09-24|2019-09-24|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Closed|22250.51|12416.1|2020-05-11|ADJ5579|Third party involved.|Y|N||N|2019-09-24|2019-12-15
CLM00005856|CLM-2024-8996217|POL0000836|2022-08-18|2022-09-03|2022-09-03|Collision|Collision related loss reported by policyholder|Closed|21766.52|15402.21|2023-07-02|ADJ4008|Third party involved.|N|N||N|2022-09-03|2023-02-02
CLM00005857|CLM-2024-5210702|POL0001354|2021-08-09|2021-09-04|2021-09-04|Wind/Hail|Wind/Hail related loss reported by policyholder|Pending|5304.16|||ADJ1175||N|N||N|2021-09-04|2022-01-23
CLM00005858|CLM-2024-7852053|POL0000663|2021-06-30|2021-10-26|2021-10-26|General Liability|General Liability related loss reported by policyholder|Settled|59139.61|34746.28|2022-12-21|ADJ6868|Documentation pending.|N|N||N|2021-10-26|2022-02-02
CLM00005859|CLM-2024-2691616|POL0001759|2021-09-25|2021-10-27|2021-10-27|Fire|Fire related loss reported by policyholder|Closed|88599.57|96972.08|2022-08-07|ADJ7907||Y|Y||N|2021-10-27|2021-10-30
CLM00005860|CLM-2024-4459473|POL0000723|2023-09-02|2023-09-13|2023-09-13|Fire|Fire related loss reported by policyholder|Under Review|72854.67|||ADJ7489||N|N||N|2023-09-13|2023-10-08
CLM00005861|CLM-2024-8203718|POL0003195|2022-04-16|2022-05-11|2022-05-11|Tree Fall|Tree Fall related loss reported by policyholder|Under Review|46514.8|||ADJ2918||N|N||N|2022-05-11|2022-05-16
CLM00005862|CLM-2024-6611135|POL0002435|2019-11-28|2020-01-04|2020-01-04|Foundation Damage|Foundation Damage related loss reported by policyholder|Settled|52907.3|47197.66|2020-05-22|ADJ4186||N|N||N|2020-01-04|2020-05-04
CLM00005863|CLM-2024-1480633|POL0003206|2022-08-27|2022-09-14|2022-09-14|Vandalism|Vandalism related loss reported by policyholder|Closed|93475.74|82622.27|2024-01-15|ADJ4516|Initial inspection completed. Damage confirmed.|N|N||N|2022-09-14|2022-10-20
CLM00005864|CLM-2024-8203668|POL0004558|2024-07-17|2024-08-13|2024-08-13|Flood|Flood related loss reported by policyholder|Denied|35985.08|||ADJ4621|Awaiting appraisal.|Y|N||N|2024-08-13|2024-09-13
CLM00005865|CLM-2024-4763047|POL0003733|2019-07-13|2019-08-01|2019-08-01|Hail|Hail related loss reported by policyholder|Under Review|64538.72|||ADJ5427|Documentation pending.|N|N||N|2019-08-01|2020-01-22
CLM00005866|CLM-2024-6788884|POL0003175|2023-07-01|2023-07-31|2023-07-31|Comprehensive|Comprehensive related loss reported by policyholder|Closed|137453.75|97323.19|2024-01-23|ADJ8372|Initial inspection completed. Damage confirmed.|N|N||N|2023-07-31|2023-10-16
CLM00005867|CLM-2024-1952790|POL0002724|2021-11-28|2021-12-11|2021-12-11|Business Interruption|Business Interruption related loss reported by policyholder|Denied|31904.61|||ADJ8814||N|N||N|2021-12-11|2022-01-14
CLM00005868|CLM-2024-2320631|POL0001924|2023-06-23|2023-07-16|2023-07-16|Tree Fall|Tree Fall related loss reported by policyholder|Withdrawn|82466.84|||ADJ1059|Third party involved.|N|N||N|2023-07-16|2023-11-28
CLM00005869|CLM-2024-1103473|POL0004397|2023-11-17|2024-03-21|2024-03-21|Hit and Run|Hit and Run related loss reported by policyholder|Denied|74510.45||||Awaiting appraisal.|Y|N||N|2024-03-21|2024-04-22
CLM00005870|CLM-2024-1485976|POL0002056|2023-05-16|2023-05-27|2023-05-27|Comprehensive|Comprehensive related loss reported by policyholder|Closed|91352.23|28682.47|2024-02-04|ADJ5997||N|N||N|2023-05-27|2023-06-01
CLM00005871|CLM-2024-4122105|POL0000171|2022-08-01|2022-08-06|2022-08-06|Collision|Collision related loss reported by policyholder|Under Review|75311.75|||||N|N||N|2022-08-06|2022-11-20
CLM00005872|CLM-2024-3190208|POL0000586|2022-06-30|2022-07-22|2022-07-22|Theft|Theft related loss reported by policyholder|Open|85325.84|||ADJ4884|Initial inspection completed. Damage confirmed.|N|N||N|2022-07-22|2022-10-25
CLM00005873|CLM-2024-9844504|POL0000096|2022-12-19|2023-01-21|2023-01-21|Lightning|Lightning related loss reported by policyholder|Open|72087.72|||ADJ6089||N|N||N|2023-01-21|2023-03-10
CLM00005874|CLM-2024-2806532|POL0001096|2021-04-12|2021-04-30|2021-04-30|Collision|Collision related loss reported by policyholder|Closed|11570.62|8004.32|2022-01-03|ADJ4365||N|N||N|2021-04-30|2021-09-09
CLM00005875|CLM-2024-1773559|POL0001383|2020-02-13|2020-03-14|2020-03-14|Foundation Damage|Foundation Damage related loss reported by policyholder|Open|55626.21|||||N|N||Y|2020-03-14|2020-05-04
CLM00005876|CLM-2024-6104535|POL0004059|2022-04-07|2022-06-24|2022-06-24|Hail|Hail related loss reported by policyholder|Closed|6629.24|3337.5|2023-10-31|ADJ1332||N|N||N|2022-06-24|2022-11-21
CLM00005877|CLM-2024-2035629|POL0000447|2021-08-26|2021-09-04|2021-09-04|Flood|Flood related loss reported by policyholder|Closed|58263.44|34130.42|2022-04-11|ADJ2005||N|N||Y|2021-09-04|2021-11-16
CLM00005878|CLM-2024-1085183|POL0000865|2024-08-04|2024-11-07|2024-11-07|Vandalism|Vandalism related loss reported by policyholder|Withdrawn|41101.26|||ADJ9725||N|N||N|2024-11-07|2024-12-14
CLM00005879|CLM-2024-4707097|POL0003550|2021-11-05|2021-12-11|2021-12-11|Foundation Damage|Foundation Damage related loss reported by policyholder|Settled|58076.01|53877.34|2022-08-11|ADJ7267|Documentation pending.|N|N||N|2021-12-11|2022-01-15
CLM00005880|CLM-2024-9130326|POL0004078|2021-03-06|2021-03-17|2021-03-17|Theft|Theft related loss reported by policyholder|Open|96670.91|||ADJ1765|Documentation pending.|Y|N||N|2021-03-17|2021-08-11
CLM00005881|CLM-2024-3226629|POL0004854|2021-02-27|2021-03-09|2021-03-09|Business Interruption|Business Interruption related loss reported by policyholder|Pending|28693.98|||ADJ8380|Initial inspection completed. Damage confirmed.|Y|N||N|2021-03-09|2021-05-14
CLM00005882|CLM-2024-8912131|POL0000494|2024-05-21|2024-09-19|2024-09-19|Comprehensive|Comprehensive related loss reported by policyholder|Under Review|44043.79|||ADJ6545|Initial inspection completed. Damage confirmed.|Y|N||N|2024-09-19|2025-01-29
CLM00005883|CLM-2024-4008084|POL0000271|2022-07-31|2022-08-14|2022-08-14|Theft|Theft related loss reported by policyholder|Closed|18789.73|17429.61|2022-10-13|ADJ1725|Awaiting appraisal.|N|N||N|2022-08-14|2023-01-06
